"rent.amount";"fire.insurance";"city";"area";"rooms";"bathroom";"parking.spaces";"floor";"animal";"furniture"
8.07090608878782;3.71357206670431;1;5.29831736654804;3;3;1;5;"acept";"not furnished"
7.00306545878646;2.83321334405622;1;4.60517018598809;2;1;0;0;"acept";"not furnished"
8.72518249495877;4.35670882668959;1;4.84418708645859;3;2;1;10;"acept";"not furnished"
7.29979736675816;2.94443897916644;1;4.06044301054642;2;1;0;13;"acept";"not furnished"
6.42971947803914;2.07944154167984;1;3.2188758248682;1;1;0;2;"not acept";"not furnished"
8.21608809863232;3.85014760171006;0;4.52178857704904;3;2;3;17;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.76832099579377;3;4;4;5;"acept";"furnished"
7.09007683577609;2.77258872223978;0;4.40671924726425;1;1;1;0;"acept";"not furnished"
8.69951474821019;4.34380542185368;1;4.17438726989564;2;2;1;12;"not acept";"furnished"
7.27170370688737;3.09104245335832;1;4.38202663467388;2;1;0;0;"acept";"not furnished"
8.05452260953729;2.39789527279837;1;3.91202300542815;1;1;1;12;"not acept";"furnished"
7.00306545878646;2.63905732961526;1;3.91202300542815;2;1;1;8;"acept";"not furnished"
7.40853056689463;2.484906649788;1;2.99573227355399;1;1;0;9;"acept";"furnished"
7.64969262371151;3.46573590279973;0;5.0998664278242;3;2;2;0;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.56068163101553;4;5;5;3;"acept";"furnished"
6.86693328446188;2.70805020110221;1;3.68887945411394;1;1;0;0;"acept";"not furnished"
7.60090245954208;3.43398720448515;0;5.29831736654804;3;3;3;0;"acept";"not furnished"
7.62559507213245;3.25809653802148;1;3.09104245335832;1;1;0;26;"acept";"not furnished"
8.77955745588373;4.4188406077966;1;5.96614673912369;3;3;2;1;"not acept";"not furnished"
8.29404964010203;4.11087386417331;1;4.94875989037817;3;3;2;0;"acept";"not furnished"
7.52294091807237;3.17805383034795;1;4.00733318523247;2;2;1;5;"acept";"not furnished"
7.17011954344963;2.83321334405622;1;4.00733318523247;2;1;1;11;"acept";"not furnished"
8.24275634571448;4.06044301054642;0;5.7037824746562;3;3;4;0;"acept";"not furnished"
8.3354314778808;3.97029191355212;0;4.56434819146784;2;3;2;8;"not acept";"not furnished"
8.1605182474775;3.97029191355212;1;4.60517018598809;3;2;1;0;"acept";"not furnished"
7.09007683577609;2.77258872223978;1;3.91202300542815;2;1;1;1;"acept";"not furnished"
7.69621263934641;3.52636052461616;0;5.52146091786225;2;1;6;0;"acept";"not furnished"
7.02108396428914;2.70805020110221;0;4.30406509320417;3;2;1;17;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.12713438504509;2;2;1;9;"acept";"furnished"
7.17011954344963;2.83321334405622;1;4.24849524204936;1;1;0;4;"not acept";"not furnished"
7.4500795698075;3.09104245335832;1;2.89037175789616;1;1;0;0;"acept";"not furnished"
8.61250337122056;4.24849524204936;1;4.38202663467388;2;2;2;0;"acept";"furnished"
7.3132203870903;2.99573227355399;0;4.12713438504509;2;1;2;7;"acept";"not furnished"
6.90775527898214;2.56494935746154;0;4.34380542185368;3;1;0;0;"acept";"not furnished"
8.00869818298853;3.66356164612965;1;4.45434729625351;2;1;1;12;"acept";"not furnished"
7.39633529380081;3.04452243772342;1;4.02535169073515;2;2;2;1;"acept";"not furnished"
8.00636756765025;3.09104245335832;1;4.23410650459726;2;1;0;4;"acept";"not furnished"
7.78322401633604;3.43398720448515;1;4.83628190695148;3;2;2;13;"acept";"not furnished"
7.99294454731811;3.63758615972639;1;4.24849524204936;2;1;1;8;"acept";"not furnished"
8.77955745588373;4.58496747867057;1;5.32300997913841;3;3;4;0;"acept";"not furnished"
7.45414107814668;1.79175946922805;1;4.24849524204936;2;1;1;7;"acept";"not furnished"
8.73230457103318;4.36944785246702;1;4.86753445045558;2;2;2;3;"acept";"not furnished"
7.56008046502183;3.36729582998647;1;4.14313472639153;2;2;1;0;"acept";"not furnished"
7.64969262371151;3.29583686600433;1;3.58351893845611;1;1;0;11;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;4.62497281328427;3;3;0;7;"acept";"not furnished"
7.74066440191724;3.40119738166216;1;3.89182029811063;1;1;1;3;"not acept";"not furnished"
9.43348392329039;5.06890420222023;1;5.88610403145016;3;5;3;14;"not acept";"not furnished"
7.06731984865348;1.94591014905531;1;2.77258872223978;1;1;0;6;"not acept";"not furnished"
9.04782144247841;4.68213122712422;1;4.78749174278205;2;3;1;15;"not acept";"furnished"
8.98719682066197;4.79579054559674;0;5.79909265446053;4;6;6;0;"acept";"furnished"
6.88755257166462;2.56494935746154;1;3.68887945411394;1;1;0;1;"not acept";"not furnished"
8.69951474821019;4.34380542185368;1;5.23644196282995;3;3;1;4;"not acept";"furnished"
9.61580548008435;5.52146091786225;1;6.5510803350434;4;7;8;0;"acept";"not furnished"
9.07107830464268;4.70953020131233;1;4.65396035015752;1;1;2;29;"not acept";"not furnished"
9.20029003612268;5.00394630594546;1;5.4380793089232;5;5;3;0;"acept";"not furnished"
7.37775890822787;3.04452243772342;1;4.0943445622221;2;1;1;3;"acept";"not furnished"
7.17011954344963;2.83321334405622;1;4.24849524204936;2;1;1;0;"acept";"not furnished"
6.84587987526405;2.484906649788;0;4.00733318523247;2;1;1;3;"acept";"not furnished"
8.74830491237962;4.38202663467388;1;4.60517018598809;3;3;2;13;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;5.59842195899838;3;4;0;1;"acept";"not furnished"
7.86326672400957;2.30258509299405;1;3.58351893845611;1;1;1;9;"acept";"furnished"
8.77955745588373;4.4188406077966;1;4.65396035015752;2;2;2;8;"acept";"not furnished"
8.29404964010203;4.11087386417331;1;4.78749174278205;2;1;1;0;"acept";"not furnished"
6.74523634948436;2.39789527279837;1;2.77258872223978;1;1;0;1;"not acept";"not furnished"
9.21034037197618;4.84418708645859;1;5.7037824746562;4;4;4;12;"acept";"not furnished"
8.77955745588373;4.4188406077966;1;4.74493212836325;2;2;1;18;"acept";"furnished"
7.9550742732627;3.61091791264422;1;4.20469261939097;1;2;1;12;"acept";"furnished"
7.60090245954208;3.43398720448515;1;4.60517018598809;2;1;0;0;"not acept";"not furnished"
8.85366542803745;4.66343909411207;1;5.76832099579377;4;4;8;0;"acept";"not furnished"
7.62559507213245;3.25809653802148;1;4.34380542185368;2;1;0;3;"acept";"not furnished"
8.77955745588373;4.4188406077966;1;5.59842195899838;3;4;2;6;"acept";"not furnished"
8.43381158247719;4.07753744390572;0;4.64439089914137;2;3;2;1;"acept";"furnished"
7.49554194388426;3.13549421592915;1;4.24849524204936;2;1;1;7;"acept";"furnished"
7.3132203870903;2.99573227355399;1;4.21950770517611;1;1;0;3;"acept";"not furnished"
9.61580548008435;5.52146091786225;1;6.01615715969835;4;5;5;1;"acept";"not furnished"
7.09007683577609;2.77258872223978;1;4.0943445622221;1;1;0;3;"not acept";"not furnished"
9.47270463644367;5.10594547390058;1;5.59842195899838;3;2;4;21;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.17438726989564;2;1;1;3;"acept";"not furnished"
7.90100705199242;3.71357206670431;1;4.60517018598809;2;1;3;0;"not acept";"not furnished"
9.21034037197618;4.84418708645859;1;5.52146091786225;3;4;2;10;"acept";"not furnished"
8.16337131645991;3.80666248977032;1;4.77912349311153;3;3;1;4;"not acept";"furnished"
8.29404964010203;3.93182563272433;1;5.97635090929793;4;6;4;23;"acept";"furnished"
8.51719319141624;4.33073334028633;0;6.49223983502047;5;5;4;0;"acept";"not furnished"
7.34923082461333;2.99573227355399;1;3.68887945411394;1;1;0;3;"acept";"not furnished"
7.77904864492556;3.43398720448515;1;4.0943445622221;3;1;1;15;"acept";"furnished"
9.19013766465866;4.8283137373023;1;5.48063892334199;3;2;2;17;"not acept";"not furnished"
9.15904707758863;4.79579054559674;1;5.19295685089021;3;1;1;18;"acept";"not furnished"
8.9226582995244;4.72738781871234;1;5.99146454710798;4;4;4;0;"acept";"not furnished"
9.5468126085974;5.18178355029209;1;5.52146091786225;3;4;3;4;"acept";"not furnished"
7.0647590277918;2.70805020110221;0;4.0943445622221;2;1;0;1;"acept";"not furnished"
7.09007683577609;2.77258872223978;0;4.34380542185368;2;2;1;9;"acept";"not furnished"
8.85366542803745;4.48863636973214;1;5.03695260241363;4;3;3;21;"acept";"not furnished"
8.21608809863232;4.02535169073515;1;5.52146091786225;3;3;2;0;"not acept";"not furnished"
8.83927669058535;4.64439089914137;0;6.10924758276437;4;5;4;0;"acept";"furnished"
9.39266192877014;5.03043792139244;1;5.18738580584075;3;3;0;9;"not acept";"furnished"
9.61580548008435;5.42053499927229;1;5.99146454710798;5;5;4;0;"acept";"not furnished"
7.43838353004431;3.09104245335832;1;4.62497281328427;2;1;0;1;"acept";"not furnished"
7.39633529380081;3.2188758248682;1;3.80666248977032;2;2;0;0;"not acept";"not furnished"
8.98719682066197;4.62497281328427;1;4.49980967033027;1;2;2;13;"not acept";"furnished"
8.2728260036504;3.91202300542815;1;5.4380793089232;3;3;3;7;"acept";"not furnished"
8.73230457103318;4.54329478227;1;5.39362754635236;2;4;2;0;"acept";"furnished"
7.13089883029635;2.77258872223978;1;4.06044301054642;1;2;1;5;"acept";"not furnished"
6.97541392745595;2.63905732961526;0;4.20469261939097;2;2;2;12;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;4.72738781871234;3;2;1;6;"acept";"not furnished"
7.90100705199242;3.55534806148941;1;4.70953020131233;3;4;3;1;"acept";"not furnished"
7.27931883541462;2.94443897916644;1;3.91202300542815;2;1;1;1;"acept";"not furnished"
8.1605182474775;3.80666248977032;1;3.98898404656427;2;1;1;11;"not acept";"furnished"
8.29404964010203;4.11087386417331;1;5.7037824746562;5;5;2;0;"acept";"not furnished"
7.76641689801966;3.40119738166216;1;4.17438726989564;2;2;1;6;"acept";"not furnished"
8.1886891244442;4.00733318523247;1;4.38202663467388;2;2;2;0;"not acept";"not furnished"
7.09007683577609;2.77258872223978;1;3.91202300542815;2;1;1;11;"acept";"not furnished"
6.92755790627832;2.56494935746154;1;3.55534806148941;1;1;1;1;"acept";"not furnished"
7.90100705199242;3.71357206670431;1;5.29831736654804;3;2;1;0;"not acept";"not furnished"
6.80239476332431;2.484906649788;0;3.76120011569356;1;1;1;5;"acept";"not furnished"
7.36073990305828;2.99573227355399;1;3.71357206670431;1;1;0;12;"acept";"not furnished"
8.90923527919226;4.54329478227;1;4.14313472639153;1;1;1;9;"not acept";"furnished"
8.85366542803745;4.48863636973214;1;5.24702407216049;4;4;3;11;"acept";"furnished"
8.9226582995244;4.72738781871234;1;6.21460809842219;4;4;4;0;"acept";"not furnished"
7.52294091807237;3.17805383034795;1;4.29045944114839;3;2;1;9;"acept";"not furnished"
6.5510803350434;2.19722457733622;0;4.64439089914137;3;1;0;3;"not acept";"not furnished"
6.5510803350434;2.39789527279837;1;3.55534806148941;1;1;0;0;"acept";"not furnished"
8.61250337122056;4.4188406077966;1;4.78749174278205;2;2;2;0;"acept";"not furnished"
7.52294091807237;3.3322045101752;1;4.00733318523247;2;3;2;0;"acept";"not furnished"
7.86326672400957;3.68887945411394;1;5.48063892334199;2;1;5;0;"acept";"not furnished"
8.69951474821019;4.34380542185368;1;5.99146454710798;4;5;3;3;"acept";"furnished"
8.41183267575841;4.06044301054642;1;5.29831736654804;2;3;1;10;"acept";"not furnished"
7.6251071482389;3.25809653802148;1;3.68887945411394;1;1;1;1;"not acept";"furnished"
7.17011954344963;2.83321334405622;1;4.21950770517611;2;1;0;12;"acept";"not furnished"
8.29404964010203;4.11087386417331;1;5.01063529409626;2;3;0;0;"acept";"not furnished"
7.43838353004431;3.09104245335832;1;3.91202300542815;2;1;1;8;"acept";"not furnished"
7.27931883541462;2.94443897916644;0;4.72738781871234;3;2;2;11;"acept";"not furnished"
8.74033674273045;4.38202663467388;1;4.47733681447821;2;2;2;1;"not acept";"furnished"
7.3132203870903;2.99573227355399;1;4.49980967033027;3;2;3;1;"acept";"not furnished"
9.13129716463573;4.93447393313069;1;5.85793315448346;3;3;8;0;"acept";"not furnished"
9.34749021012342;5.15329159449778;1;5.82894561761021;4;6;4;0;"acept";"furnished"
8.66561319653451;4.30406509320417;1;4.45434729625351;2;1;1;9;"not acept";"not furnished"
8.98719682066197;4.62497281328427;1;5.37527840768417;4;3;0;17;"acept";"furnished"
8.55641390456952;4.18965474202643;1;5.13579843705026;4;5;3;14;"acept";"furnished"
9.61580548008435;5.42053499927229;1;5.99146454710798;3;3;6;0;"acept";"not furnished"
7.09007683577609;2.77258872223978;0;4.34380542185368;2;1;1;7;"acept";"furnished"
8.98719682066197;4.79579054559674;0;5.85793315448346;4;5;4;0;"acept";"not furnished"
7.70975686445416;3.52636052461616;1;4.97673374242057;4;2;2;0;"acept";"not furnished"
9.04782144247841;4.68213122712422;1;5.19295685089021;4;1;1;13;"acept";"not furnished"
8.61250337122056;4.24849524204936;1;4.969813299576;4;2;2;6;"acept";"not furnished"
8.00803284696931;3.66356164612965;1;4.0943445622221;2;1;1;3;"acept";"not furnished"
8.69951474821019;4.34380542185368;1;5.39362754635236;4;3;0;3;"acept";"not furnished"
8.76405326934776;4.40671924726425;1;4.0943445622221;2;1;1;8;"acept";"furnished"
8.24275634571448;3.2188758248682;1;5.10594547390058;3;1;2;0;"acept";"not furnished"
8.1610895128458;3.80666248977032;1;5.99146454710798;5;6;4;15;"acept";"not furnished"
7.54960916515453;3.2188758248682;1;4.34380542185368;3;2;1;1;"acept";"not furnished"
9.21034037197618;5.01727983681492;1;5.37063802812766;3;4;4;0;"acept";"not furnished"
7.48436864328613;3.13549421592915;0;4.35670882668959;3;2;2;3;"acept";"not furnished"
7.49554194388426;3.13549421592915;1;4.56434819146784;2;2;2;12;"acept";"not furnished"
8.85366542803745;4.48863636973214;1;5.99146454710798;4;5;4;13;"acept";"furnished"
8.51719319141624;3.58351893845611;1;4.78749174278205;3;2;2;5;"not acept";"not furnished"
8.08641027532378;3.73766961828337;1;3.97029191355212;2;1;1;8;"acept";"furnished"
7.46737106691756;2.56494935746154;1;4.24849524204936;2;1;0;1;"acept";"not furnished"
8.75305551513822;4.39444915467244;1;4.60517018598809;3;3;0;5;"acept";"not furnished"
6.68461172766793;2.39789527279837;0;4.23410650459726;2;1;1;2;"acept";"not furnished"
7.20785987143248;3.04452243772342;1;3.2188758248682;1;1;0;0;"not acept";"not furnished"
7.1693500166706;2.83321334405622;1;4.21950770517611;3;2;1;3;"acept";"furnished"
7.52294091807237;3.17805383034795;1;3.40119738166216;1;1;1;10;"acept";"furnished"
9.21034037197618;4.84418708645859;1;5.04985600724954;2;4;2;11;"acept";"not furnished"
8.00636756765025;3.66356164612965;1;3.49650756146648;1;1;0;12;"not acept";"furnished"
7.9373746961633;3.58351893845611;1;5.32300997913841;3;5;1;8;"acept";"not furnished"
8.03915739047324;3.68887945411394;1;4.36944785246702;2;3;1;14;"acept";"not furnished"
7.84384863815247;3.49650756146648;1;4.24849524204936;3;2;1;4;"acept";"furnished"
6.99759598298193;1.6094379124341;1;3.68887945411394;1;1;0;8;"not acept";"not furnished"
8.95351076300717;4.76217393479776;0;6.08221891037645;5;4;0;0;"acept";"not furnished"
6.90775527898214;2.56494935746154;1;3.40119738166216;1;1;0;0;"not acept";"not furnished"
8.85366542803745;4.48863636973214;1;5.35658627467201;3;5;3;7;"acept";"not furnished"
7.43838353004431;3.09104245335832;1;3.46573590279973;1;1;0;3;"acept";"not furnished"
9.5468126085974;5.18178355029209;1;5.59471137960184;4;4;5;21;"acept";"furnished"
7.00306545878646;2.63905732961526;1;4.14313472639153;2;1;1;5;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;3.66356164612965;1;1;0;10;"acept";"furnished"
8.29404964010203;3.93182563272433;1;5.29831736654804;3;2;3;3;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;5.66988092298052;3;3;1;5;"acept";"not furnished"
7.57558465155779;3.2188758248682;1;3.40119738166216;1;1;1;18;"not acept";"not furnished"
9.15904707758863;4.79579054559674;1;5.17048399503815;4;5;0;1;"acept";"furnished"
8.00636756765025;3.66356164612965;1;4.34380542185368;2;2;1;6;"acept";"not furnished"
7.30653139893951;2.94443897916644;1;3.85014760171006;1;1;0;2;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;4.90527477843843;3;2;0;3;"acept";"not furnished"
7.64969262371151;3.46573590279973;1;4.68213122712422;2;3;2;0;"acept";"not furnished"
9.5324238711453;5.16478597392351;1;5.35658627467201;4;3;2;17;"acept";"not furnished"
9.09380655572023;4.72738781871234;1;4.9416424226093;2;4;1;11;"acept";"not furnished"
6.68461172766793;2.39789527279837;0;3.93182563272433;2;1;1;1;"not acept";"not furnished"
8.24275634571448;3.89182029811063;1;3.73766961828337;1;1;1;9;"acept";"furnished"
8.29404964010203;3.93182563272433;1;4.68213122712422;3;3;3;11;"acept";"furnished"
6.21460809842219;1.94591014905531;0;3.97029191355212;1;1;0;6;"acept";"not furnished"
9.45328655058657;5.08759633523238;1;5.53733426701854;3;3;3;11;"acept";"furnished"
6.80239476332431;2.484906649788;0;4.20469261939097;3;1;1;1;"not acept";"not furnished"
7.60090245954208;3.25809653802148;1;3.91202300542815;2;1;1;1;"acept";"not furnished"
8.29404964010203;3.93182563272433;1;4.74493212836325;4;4;3;2;"acept";"not furnished"
7.07665381544395;2.70805020110221;0;4.24849524204936;2;1;1;0;"not acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.9416424226093;3;4;2;6;"acept";"not furnished"
9.51708950714519;5.15329159449778;1;5.04985600724954;2;3;2;8;"acept";"furnished"
9.15904707758863;4.79579054559674;1;5.68697535633982;4;4;4;21;"acept";"not furnished"
7.64969262371151;3.29583686600433;1;3.73766961828337;1;1;1;5;"acept";"not furnished"
8.69951474821019;4.51085950651685;1;6.17378610390194;4;5;2;0;"acept";"furnished"
8.13153071060425;3.78418963391826;1;4.17438726989564;1;2;2;3;"not acept";"furnished"
9.17988116449147;4.81218435537242;1;5.39362754635236;4;5;3;9;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;4.04305126783455;2;1;2;8;"acept";"not furnished"
8.9226582995244;4.56434819146784;1;5.13579843705026;3;3;0;10;"acept";"not furnished"
6.74523634948436;2.39789527279837;0;4.00733318523247;1;1;1;2;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.76217393479776;4;5;4;16;"acept";"not furnished"
8.98719682066197;4.79579054559674;1;5.63478960316925;5;2;1;0;"acept";"not furnished"
8.24275634571448;3.89182029811063;1;4.9416424226093;4;3;2;10;"acept";"not furnished"
7.55381085200823;3.2188758248682;1;4.04305126783455;2;2;0;9;"acept";"not furnished"
7.82404601085629;3.63758615972639;1;5.29831736654804;3;4;2;0;"acept";"not furnished"
6.80239476332431;2.484906649788;1;3.55534806148941;1;1;0;1;"not acept";"not furnished"
6.21460809842219;1.94591014905531;0;3.40119738166216;1;1;0;15;"acept";"not furnished"
7.3132203870903;2.99573227355399;1;3.73766961828337;1;1;0;9;"acept";"furnished"
6.88755257166462;2.56494935746154;0;4.23410650459726;2;1;1;7;"not acept";"not furnished"
7.11476944836646;2.77258872223978;1;4.0943445622221;2;1;1;7;"acept";"not furnished"
8.81729778386658;4.45434729625351;1;5.53338948872752;3;5;5;9;"acept";"not furnished"
8.77955745588373;4.58496747867057;1;5.39362754635236;4;5;2;0;"acept";"not furnished"
8.1886891244442;3.8286413964891;1;4.84418708645859;2;3;2;1;"acept";"furnished"
7.91205688817901;3.55534806148941;1;4.44265125649032;3;2;1;10;"acept";"furnished"
8.88183630500415;4.69134788222914;1;6.1527326947041;4;6;3;0;"acept";"not furnished"
7.93415523353632;3.58351893845611;1;4.82028156560504;3;3;2;16;"acept";"not furnished"
8.08641027532378;3.89182029811063;1;4.60517018598809;2;2;0;0;"not acept";"not furnished"
8.29404964010203;3.93182563272433;1;4.0943445622221;2;2;1;11;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;4.04305126783455;1;1;0;10;"not acept";"not furnished"
8.41183267575841;4.06044301054642;1;3.98898404656427;1;1;1;20;"acept";"furnished"
7.68708015578313;3.3322045101752;1;4.43081679884331;3;1;1;6;"acept";"not furnished"
9.21034037197618;4.84418708645859;1;5.88610403145016;3;4;1;10;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;3.93182563272433;2;1;0;12;"acept";"furnished"
7.7621706071382;3.40119738166216;1;4.77912349311153;2;2;0;5;"acept";"not furnished"
7.43838353004431;3.25809653802148;1;4.24849524204936;2;1;0;0;"not acept";"not furnished"
8.37793112408273;4.02535169073515;1;4.60517018598809;3;3;2;3;"not acept";"not furnished"
7.3132203870903;3.13549421592915;1;4.60517018598809;2;1;0;4;"acept";"not furnished"
7.27517231945277;2.94443897916644;1;4.36944785246702;2;1;1;3;"acept";"not furnished"
8.54675199365778;4.18965474202643;1;5.39362754635236;3;4;3;2;"not acept";"not furnished"
7.90100705199242;3.71357206670431;1;4.60517018598809;3;1;0;0;"acept";"not furnished"
8.13153071060425;3.78418963391826;1;4.68213122712422;3;3;2;2;"acept";"not furnished"
8.41183267575841;4.21950770517611;1;5.4380793089232;2;1;8;0;"acept";"not furnished"
8.77955745588373;4.4188406077966;1;4.63472898822964;3;3;2;3;"acept";"furnished"
7.43838353004431;3.09104245335832;1;4.49980967033027;3;2;2;2;"acept";"not furnished"
8.07090608878782;3.71357206670431;1;5.39362754635236;4;4;2;10;"acept";"not furnished"
7.64969262371151;3.29583686600433;1;4.8283137373023;3;2;2;11;"acept";"not furnished"
8.25582842728183;3.89182029811063;1;3.98898404656427;1;1;1;8;"acept";"not furnished"
8.45531778769815;4.26267987704132;1;5.7037824746562;5;5;3;0;"acept";"not furnished"
8.98719682066197;4.79579054559674;1;5.63478960316925;3;5;3;0;"acept";"not furnished"
7.40853056689463;3.2188758248682;1;3.80666248977032;2;2;0;0;"not acept";"not furnished"
7.49554194388426;3.13549421592915;0;4.0943445622221;3;1;1;5;"not acept";"not furnished"
8.86785006302941;4.49980967033027;1;4.60517018598809;2;2;1;15;"acept";"not furnished"
7.86326672400957;3.49650756146648;1;3.68887945411394;1;1;1;10;"acept";"not furnished"
7.74066440191724;3.40119738166216;1;5.07517381523383;3;2;1;10;"not acept";"not furnished"
7.29844510150815;2.94443897916644;1;3.71357206670431;2;1;0;1;"acept";"not furnished"
8.71111388405354;4.52178857704904;1;5.85793315448346;5;3;6;0;"acept";"not furnished"
8.1605182474775;3.97029191355212;1;5.7037824746562;3;3;3;0;"acept";"not furnished"
8.41183267575841;4.06044301054642;1;4.48863636973214;2;2;2;20;"acept";"furnished"
9.47270463644367;5.27811465923052;1;5.78382518232974;4;5;7;0;"acept";"furnished"
8.61250337122056;4.4188406077966;1;5.13579843705026;2;2;5;0;"acept";"not furnished"
9.61580548008435;5.42053499927229;1;6.25382881157547;4;6;4;0;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;6.17378610390194;4;6;5;9;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;3.80666248977032;1;1;1;2;"acept";"not furnished"
7.60090245954208;3.25809653802148;1;4.48863636973214;3;1;1;2;"acept";"not furnished"
7.97246601597457;3.61091791264422;1;4.68213122712422;3;2;2;12;"not acept";"not furnished"
6.90775527898214;2.56494935746154;0;3.87120101090789;2;1;0;5;"acept";"not furnished"
7.54960916515453;3.2188758248682;1;5.07517381523383;3;2;2;18;"acept";"furnished"
8.9226582995244;4.72738781871234;1;5.07517381523383;2;3;3;0;"acept";"not furnished"
7.82404601085629;3.46573590279973;1;4.60517018598809;4;3;2;2;"acept";"not furnished"
7.97246601597457;3.61091791264422;1;4.31748811353631;3;2;1;21;"acept";"not furnished"
8.13153071060425;3.78418963391826;1;5.37063802812766;4;4;3;6;"acept";"not furnished"
8.49699048409872;4.14313472639153;1;4.8283137373023;3;4;1;2;"acept";"not furnished"
7.69621263934641;3.3322045101752;1;4.54329478227;3;2;3;5;"acept";"not furnished"
7.91935619066062;3.55534806148941;1;4.0943445622221;2;1;1;8;"acept";"not furnished"
8.24275634571448;3.29583686600433;1;4.18965474202643;2;1;1;10;"not acept";"furnished"
8.51719319141624;4.33073334028633;1;5.7037824746562;4;5;4;0;"acept";"not furnished"
8.64857226947262;4.29045944114839;1;4.62497281328427;3;3;2;12;"acept";"not furnished"
9.0595174822416;4.86753445045558;1;6.13556489108174;7;2;3;0;"not acept";"not furnished"
7.52294091807237;3.17805383034795;0;3.93182563272433;2;1;2;13;"not acept";"not furnished"
8.1605182474775;3.97029191355212;1;4.78749174278205;3;3;2;0;"acept";"not furnished"
7.9373746961633;3.58351893845611;1;3.55534806148941;1;1;1;10;"not acept";"furnished"
8.61250337122056;4.24849524204936;1;5.43372200355424;4;2;3;2;"acept";"furnished"
9.61580548008435;5.42053499927229;1;6.27287700654617;4;5;6;0;"not acept";"not furnished"
6.90775527898214;2.56494935746154;0;4.30406509320417;3;1;1;3;"acept";"not furnished"
8.36637030168165;4.00733318523247;1;4.56434819146784;2;1;1;2;"acept";"not furnished"
7.86326672400957;3.49650756146648;1;5.19849703126583;4;5;3;5;"acept";"not furnished"
7.57147364885127;2.19722457733622;1;3.63758615972639;1;1;1;1;"acept";"not furnished"
8.61250337122056;4.4188406077966;1;5.56068163101553;2;3;4;0;"acept";"not furnished"
7.7007477945118;3.3322045101752;1;4.83628190695148;3;2;0;1;"acept";"not furnished"
9.03598698483141;4.67282883446191;1;4.58496747867057;1;2;2;4;"not acept";"furnished"
8.61250337122056;4.24849524204936;1;5.39362754635236;4;3;3;20;"acept";"furnished"
9.04782144247841;4.68213122712422;1;5.0998664278242;3;2;2;6;"acept";"not furnished"
8.34995727204032;3.98898404656427;1;3.91202300542815;1;1;1;3;"not acept";"furnished"
6.80239476332431;2.484906649788;0;4.00733318523247;2;1;1;1;"acept";"not furnished"
8.69951474821019;4.34380542185368;0;5.7037824746562;4;4;3;2;"acept";"not furnished"
7.17011954344963;2.83321334405622;1;3.68887945411394;1;1;1;1;"acept";"not furnished"
7.17472430983638;2.83321334405622;1;4.21950770517611;2;1;1;8;"acept";"not furnished"
9.25913053614561;5.06259503302697;1;5.39362754635236;2;2;3;0;"acept";"not furnished"
8.0925452638913;3.91202300542815;1;5.59842195899838;2;3;4;0;"acept";"not furnished"
8.51719319141624;4.15888308335967;1;5.54126354515843;3;4;4;9;"acept";"furnished"
7.74066440191724;3.40119738166216;1;3.89182029811063;1;1;1;10;"not acept";"not furnished"
8.51719319141624;4.33073334028633;1;5.7037824746562;3;3;5;0;"acept";"not furnished"
8.96187901267768;4.59511985013459;1;5.7037824746562;4;5;2;6;"acept";"furnished"
8.07090608878782;3.71357206670431;1;3.63758615972639;2;1;0;5;"acept";"furnished"
8.69951474821019;4.34380542185368;1;5.01063529409626;3;3;3;11;"acept";"not furnished"
7.84384863815247;3.66356164612965;0;5.29831736654804;3;2;3;0;"acept";"not furnished"
9.21034037197618;4.84418708645859;1;6.05678401322862;4;6;4;13;"acept";"not furnished"
7.54960916515453;3.2188758248682;1;4.31748811353631;3;1;1;2;"acept";"furnished"
8.10167774745457;3.91202300542815;1;5.01063529409626;3;3;2;0;"acept";"not furnished"
8.41183267575841;4.21950770517611;1;5.7037824746562;3;1;2;0;"acept";"not furnished"
8.51719319141624;4.33073334028633;1;5.39362754635236;3;2;1;0;"acept";"not furnished"
8.73230457103318;4.36944785246702;1;5.36129216570943;3;5;5;10;"acept";"not furnished"
9.61580548008435;5.25227342804663;1;5.76832099579377;4;6;4;4;"acept";"not furnished"
7.68478394352278;3.3322045101752;1;4.43081679884331;3;2;1;3;"not acept";"furnished"
7.82404601085629;3.46573590279973;1;4.31748811353631;2;1;0;0;"not acept";"furnished"
7.43838353004431;3.09104245335832;1;4.04305126783455;2;1;0;4;"acept";"not furnished"
