"city","animal","furniture","area","fire.insurance","rent.amount","rooms","bathrooms","floor","parking.spaces"
"yes","acept","not furnished",4.0943445622221,3.04452243772342,7.37775890822787,2,1,3,1
"yes","acept","not furnished",4.24849524204936,2.83321334405622,7.17011954344963,2,1,0,1
"no","acept","not furnished",4.00733318523247,2.484906649788,6.84587987526405,2,1,3,1
"yes","acept","not furnished",4.60517018598809,4.38202663467388,8.74830491237962,3,3,13,2
"yes","acept","not furnished",5.59842195899838,3.80666248977032,8.1605182474775,3,4,1,0
"yes","acept","furnished",3.58351893845611,2.30258509299405,7.86326672400957,1,1,9,1
"yes","acept","not furnished",4.65396035015752,4.4188406077966,8.77955745588373,2,2,8,2
"yes","acept","not furnished",4.78749174278205,4.11087386417331,8.29404964010203,2,1,0,1
"yes","not acept","not furnished",2.77258872223978,2.39789527279837,6.74523634948436,1,1,1,0
"yes","acept","not furnished",5.7037824746562,4.84418708645859,9.21034037197618,4,4,12,4
"yes","acept","furnished",4.74493212836325,4.4188406077966,8.77955745588373,2,2,18,1
"yes","acept","furnished",4.20469261939097,3.61091791264422,7.9550742732627,1,2,12,1
"yes","not acept","not furnished",4.60517018598809,3.43398720448515,7.60090245954208,2,1,0,0
"yes","acept","not furnished",5.76832099579377,4.66343909411207,8.85366542803745,4,4,0,8
"yes","acept","not furnished",4.34380542185368,3.25809653802148,7.62559507213245,2,1,3,0
"yes","acept","not furnished",5.59842195899838,4.4188406077966,8.77955745588373,3,4,6,2
"no","acept","furnished",4.64439089914137,4.07753744390572,8.43381158247719,2,3,1,2
"yes","acept","furnished",4.24849524204936,3.13549421592915,7.49554194388426,2,1,7,1
"yes","acept","not furnished",4.21950770517611,2.99573227355399,7.3132203870903,1,1,3,0
"yes","acept","not furnished",6.01615715969835,5.48063892334199,9.59144447917141,4,5,1,5
"yes","not acept","not furnished",4.0943445622221,2.77258872223978,7.09007683577609,1,1,3,0
"yes","acept","not furnished",5.59842195899838,5.10594547390058,9.47270463644367,3,2,21,4
"yes","acept","not furnished",4.17438726989564,3.66356164612965,8.00636756765025,2,1,3,1
"yes","not acept","not furnished",4.60517018598809,3.71357206670431,7.90100705199242,2,1,0,3
"yes","acept","not furnished",5.52146091786225,4.84418708645859,9.21034037197618,3,4,10,2
"yes","not acept","furnished",4.77912349311153,3.80666248977032,8.16337131645991,3,3,4,1
"yes","acept","furnished",5.97635090929793,3.93182563272433,8.29404964010203,4,6,23,4
"no","acept","not furnished",6.49223983502047,4.33073334028633,8.51719319141624,5,5,0,4
"yes","acept","not furnished",3.68887945411394,2.99573227355399,7.34923082461333,1,1,3,0
"yes","acept","furnished",4.0943445622221,3.43398720448515,7.77904864492556,3,1,15,1
"yes","not acept","not furnished",5.48063892334199,4.8283137373023,9.19013766465866,3,2,17,2
"yes","acept","not furnished",5.19295685089021,4.79579054559674,9.15904707758863,3,1,18,1
"yes","acept","not furnished",5.99146454710798,4.72738781871234,8.9226582995244,4,4,0,4
"yes","acept","not furnished",5.52146091786225,5.18178355029209,9.5468126085974,3,4,4,3
"no","acept","not furnished",4.0943445622221,2.70805020110221,7.0647590277918,2,1,1,0
"no","acept","not furnished",4.34380542185368,2.77258872223978,7.09007683577609,2,2,9,1
"yes","acept","not furnished",5.03695260241363,4.48863636973214,8.85366542803745,4,3,21,3
"yes","not acept","not furnished",5.52146091786225,4.02535169073515,8.21608809863232,3,3,0,2
"no","acept","furnished",6.10924758276437,4.64439089914137,8.83927669058535,4,5,0,4
"yes","not acept","furnished",5.18738580584075,5.03043792139244,9.39266192877014,3,3,9,0
"yes","acept","not furnished",5.99146454710798,5.42053499927229,9.61580548008435,5,5,0,4
"yes","acept","not furnished",4.62497281328427,3.09104245335832,7.43838353004431,2,1,1,0
"yes","not acept","not furnished",3.80666248977032,3.2188758248682,7.39633529380081,2,2,0,0
"yes","not acept","furnished",4.49980967033027,4.62497281328427,8.98719682066197,1,2,13,2
"yes","acept","not furnished",5.4380793089232,3.91202300542815,8.2728260036504,3,3,7,3
"yes","acept","furnished",5.39362754635236,4.54329478227,8.73230457103318,2,4,0,2
"yes","acept","not furnished",4.06044301054642,2.77258872223978,7.13089883029635,1,2,5,1
"no","acept","not furnished",4.20469261939097,2.63905732961526,6.97541392745595,2,2,12,2
"yes","acept","not furnished",4.72738781871234,3.66356164612965,8.00636756765025,3,2,6,1
"yes","acept","not furnished",4.70953020131233,3.55534806148941,7.90100705199242,3,4,1,3
"yes","acept","not furnished",3.91202300542815,2.94443897916644,7.27931883541462,2,1,1,1
"yes","not acept","furnished",3.98898404656427,3.80666248977032,8.1605182474775,2,1,11,1
"yes","acept","not furnished",5.7037824746562,4.11087386417331,8.29404964010203,5,5,0,2
"yes","acept","not furnished",4.17438726989564,3.40119738166216,7.76641689801966,2,2,6,1
"yes","not acept","not furnished",4.38202663467388,4.00733318523247,8.1886891244442,2,2,0,2
"yes","acept","not furnished",3.91202300542815,2.77258872223978,7.09007683577609,2,1,11,1
"yes","acept","not furnished",3.55534806148941,2.56494935746154,6.92755790627832,1,1,1,1
"yes","not acept","not furnished",5.29831736654804,3.71357206670431,7.90100705199242,3,2,0,1
"no","acept","not furnished",3.76120011569356,2.484906649788,6.80239476332431,1,1,5,1
"yes","acept","not furnished",3.71357206670431,2.99573227355399,7.36073990305828,1,1,12,0
"yes","not acept","furnished",4.14313472639153,4.54329478227,8.90923527919226,1,1,9,1
"yes","acept","furnished",5.24702407216049,4.48863636973214,8.85366542803745,4,4,11,3
"yes","acept","not furnished",6.21460809842219,4.72738781871234,8.9226582995244,4,4,0,4
"yes","acept","not furnished",4.29045944114839,3.17805383034795,7.52294091807237,3,2,9,1
"no","not acept","not furnished",4.64439089914137,2.19722457733622,6.5510803350434,3,1,3,0
"yes","acept","not furnished",3.55534806148941,2.39789527279837,6.5510803350434,1,1,0,0
"yes","acept","not furnished",4.78749174278205,4.4188406077966,8.61250337122056,2,2,0,2
"yes","acept","not furnished",4.00733318523247,3.3322045101752,7.52294091807237,2,3,0,2
"yes","acept","not furnished",5.48063892334199,3.68887945411394,7.86326672400957,2,1,0,5
"yes","acept","furnished",5.99146454710798,4.34380542185368,8.69951474821019,4,5,3,3
"yes","acept","not furnished",5.29831736654804,4.06044301054642,8.41183267575841,2,3,10,1
"yes","not acept","furnished",3.68887945411394,3.25809653802148,7.6251071482389,1,1,1,1
"yes","acept","not furnished",4.21950770517611,2.83321334405622,7.17011954344963,2,1,12,0
"yes","acept","not furnished",5.01063529409626,4.11087386417331,8.29404964010203,2,3,0,0
"yes","acept","not furnished",3.91202300542815,3.09104245335832,7.43838353004431,2,1,8,1
"no","acept","not furnished",4.72738781871234,2.94443897916644,7.27931883541462,3,2,11,2
"yes","not acept","furnished",4.47733681447821,4.38202663467388,8.74033674273045,2,2,1,2
"yes","acept","not furnished",4.49980967033027,2.99573227355399,7.3132203870903,3,2,1,3
"yes","acept","not furnished",5.85793315448346,4.93447393313069,9.13129716463573,3,3,0,8
"yes","acept","furnished",5.82894561761021,5.15329159449778,9.34749021012342,4,6,0,4
"yes","not acept","not furnished",4.45434729625351,4.30406509320417,8.66561319653451,2,1,9,1
"yes","acept","furnished",5.37527840768417,4.62497281328427,8.98719682066197,4,3,17,0
"yes","acept","furnished",5.13579843705026,4.18965474202643,8.55641390456952,4,5,14,3
"yes","acept","not furnished",5.99146454710798,5.42053499927229,9.61580548008435,3,3,0,6
"no","acept","furnished",4.34380542185368,2.77258872223978,7.09007683577609,2,1,7,1
"no","acept","not furnished",5.85793315448346,4.79579054559674,8.98719682066197,4,5,0,4
"yes","acept","not furnished",4.97673374242057,3.52636052461616,7.70975686445416,4,2,0,2
"yes","acept","not furnished",5.19295685089021,4.68213122712422,9.04782144247841,4,1,13,1
"yes","acept","not furnished",4.969813299576,4.24849524204936,8.61250337122056,4,2,6,2
"yes","acept","not furnished",4.0943445622221,3.66356164612965,8.00803284696931,2,1,3,1
"yes","acept","not furnished",5.39362754635236,4.34380542185368,8.69951474821019,4,3,3,0
"yes","acept","furnished",4.0943445622221,4.40671924726425,8.76405326934776,2,1,8,1
"yes","acept","not furnished",5.10594547390058,3.2188758248682,8.24275634571448,3,1,0,2
"yes","acept","not furnished",5.99146454710798,3.80666248977032,8.1610895128458,5,6,15,4
"yes","acept","not furnished",4.34380542185368,3.2188758248682,7.54960916515453,3,2,1,1
"yes","acept","not furnished",5.37063802812766,5.01727983681492,9.21034037197618,3,4,0,4
"no","acept","not furnished",4.35670882668959,3.13549421592915,7.48436864328613,3,2,3,2
"yes","acept","not furnished",4.56434819146784,3.13549421592915,7.49554194388426,2,2,12,2
"yes","acept","furnished",5.99146454710798,4.48863636973214,8.85366542803745,4,5,13,4
"yes","not acept","not furnished",4.78749174278205,3.58351893845611,8.51719319141624,3,2,5,2
"yes","acept","furnished",3.97029191355212,3.73766961828337,8.08641027532378,2,1,8,1
"yes","acept","not furnished",4.24849524204936,2.56494935746154,7.46737106691756,2,1,1,0
"yes","acept","not furnished",4.60517018598809,4.39444915467244,8.75305551513822,3,3,5,0
"no","acept","not furnished",4.23410650459726,2.39789527279837,6.68461172766793,2,1,2,1
"yes","not acept","not furnished",3.2188758248682,3.04452243772342,7.20785987143248,1,1,0,0
"yes","acept","furnished",4.21950770517611,2.83321334405622,7.1693500166706,3,2,3,1
"yes","acept","furnished",3.40119738166216,3.17805383034795,7.52294091807237,1,1,10,1
"yes","acept","not furnished",5.04985600724954,4.84418708645859,9.21034037197618,2,4,11,2
"yes","not acept","furnished",3.49650756146648,3.66356164612965,8.00636756765025,1,1,12,0
"yes","acept","not furnished",5.32300997913841,3.58351893845611,7.9373746961633,3,5,8,1
"yes","acept","not furnished",4.36944785246702,3.68887945411394,8.03915739047324,2,3,14,1
"yes","acept","furnished",4.24849524204936,3.49650756146648,7.84384863815247,3,2,4,1
"yes","not acept","not furnished",3.68887945411394,1.6094379124341,6.99759598298193,1,1,8,0
"no","acept","not furnished",6.08221891037645,4.76217393479776,8.95351076300717,5,4,0,0
"yes","not acept","not furnished",3.40119738166216,2.56494935746154,6.90775527898214,1,1,0,0
"yes","acept","not furnished",5.35658627467201,4.48863636973214,8.85366542803745,3,5,7,3
"yes","acept","not furnished",3.46573590279973,3.09104245335832,7.43838353004431,1,1,3,0
"yes","acept","furnished",5.59471137960184,5.18178355029209,9.5468126085974,4,4,21,5
"yes","acept","not furnished",4.14313472639153,2.63905732961526,7.00306545878646,2,1,5,1
"yes","acept","furnished",3.66356164612965,3.25809653802148,7.60090245954208,1,1,10,0
"yes","acept","not furnished",5.29831736654804,3.93182563272433,8.29404964010203,3,2,3,3
"yes","acept","not furnished",5.66988092298052,3.46573590279973,7.82404601085629,3,3,5,1
"yes","not acept","not furnished",3.40119738166216,3.2188758248682,7.57558465155779,1,1,18,1
"yes","acept","furnished",5.17048399503815,4.79579054559674,9.15904707758863,4,5,1,0
"yes","acept","not furnished",4.34380542185368,3.66356164612965,8.00636756765025,2,2,6,1
"yes","acept","not furnished",3.85014760171006,2.94443897916644,7.30653139893951,1,1,2,0
"yes","acept","not furnished",4.90527477843843,4.06044301054642,8.41183267575841,3,2,3,0
"yes","acept","not furnished",4.68213122712422,3.46573590279973,7.64969262371151,2,3,0,2
"yes","acept","not furnished",5.35658627467201,5.16478597392351,9.5324238711453,4,3,17,2
"yes","acept","not furnished",4.9416424226093,4.72738781871234,9.09380655572023,2,4,11,1
"no","not acept","not furnished",3.93182563272433,2.39789527279837,6.68461172766793,2,1,1,1
"yes","acept","furnished",3.73766961828337,3.89182029811063,8.24275634571448,1,1,9,1
"yes","acept","furnished",4.68213122712422,3.93182563272433,8.29404964010203,3,3,11,3
"no","acept","not furnished",3.97029191355212,1.94591014905531,6.21460809842219,1,1,6,0
"yes","acept","furnished",5.53733426701854,5.08759633523238,9.45328655058657,3,3,11,3
"no","not acept","not furnished",4.20469261939097,2.484906649788,6.80239476332431,3,1,1,1
"yes","acept","not furnished",3.91202300542815,3.25809653802148,7.60090245954208,2,1,1,1
"yes","acept","not furnished",4.74493212836325,3.93182563272433,8.29404964010203,4,4,2,3
"no","not acept","not furnished",4.24849524204936,2.70805020110221,7.07665381544395,2,1,0,1
"yes","acept","not furnished",4.9416424226093,3.46573590279973,7.82404601085629,3,4,6,2
"yes","acept","furnished",5.04985600724954,5.15329159449778,9.51708950714519,2,3,8,2
"yes","acept","not furnished",5.68697535633982,4.79579054559674,9.15904707758863,4,4,21,4
"yes","acept","not furnished",3.73766961828337,3.29583686600433,7.64969262371151,1,1,5,1
"yes","acept","furnished",6.17378610390194,4.51085950651685,8.69951474821019,4,5,0,2
"yes","not acept","furnished",4.17438726989564,3.78418963391826,8.13153071060425,1,2,3,2
"yes","acept","not furnished",5.39362754635236,4.81218435537242,9.17988116449147,4,5,9,3
"yes","acept","not furnished",4.04305126783455,3.3322045101752,7.69621263934641,2,1,8,2
"yes","acept","not furnished",5.13579843705026,4.56434819146784,8.9226582995244,3,3,10,0
"no","acept","not furnished",4.00733318523247,2.39789527279837,6.74523634948436,1,1,2,1
"yes","acept","not furnished",4.76217393479776,3.46573590279973,7.82404601085629,4,5,16,4
"yes","acept","not furnished",5.63478960316925,4.79579054559674,8.98719682066197,5,2,0,1
"yes","acept","not furnished",4.9416424226093,3.89182029811063,8.24275634571448,4,3,10,2
"yes","acept","not furnished",4.04305126783455,3.2188758248682,7.55381085200823,2,2,9,0
"yes","acept","not furnished",5.29831736654804,3.63758615972639,7.82404601085629,3,4,0,2
"yes","not acept","not furnished",3.55534806148941,2.484906649788,6.80239476332431,1,1,1,0
"no","acept","not furnished",3.40119738166216,1.94591014905531,6.21460809842219,1,1,15,0
"yes","acept","furnished",3.73766961828337,2.99573227355399,7.3132203870903,1,1,9,0
"no","not acept","not furnished",4.23410650459726,2.56494935746154,6.88755257166462,2,1,7,1
"yes","acept","not furnished",4.0943445622221,2.77258872223978,7.11476944836646,2,1,7,1
"yes","acept","not furnished",5.53338948872752,4.45434729625351,8.81729778386658,3,5,9,5
"yes","acept","not furnished",5.39362754635236,4.58496747867057,8.77955745588373,4,5,0,2
"yes","acept","furnished",4.84418708645859,3.8286413964891,8.1886891244442,2,3,1,2
"yes","acept","furnished",4.44265125649032,3.55534806148941,7.91205688817901,3,2,10,1
"yes","acept","not furnished",6.1527326947041,4.69134788222914,8.88183630500415,4,6,0,3
"yes","acept","not furnished",4.82028156560504,3.58351893845611,7.93415523353632,3,3,16,2
"yes","not acept","not furnished",4.60517018598809,3.89182029811063,8.08641027532378,2,2,0,0
"yes","acept","not furnished",4.0943445622221,3.93182563272433,8.29404964010203,2,2,11,1
"yes","not acept","not furnished",4.04305126783455,3.3322045101752,7.69621263934641,1,1,10,0
"yes","acept","furnished",3.98898404656427,4.06044301054642,8.41183267575841,1,1,20,1
"yes","acept","not furnished",4.43081679884331,3.3322045101752,7.68708015578313,3,1,6,1
"yes","acept","not furnished",5.88610403145016,4.84418708645859,9.21034037197618,3,4,10,1
"yes","acept","furnished",3.93182563272433,3.25809653802148,7.60090245954208,2,1,12,0
"yes","acept","not furnished",4.77912349311153,3.40119738166216,7.7621706071382,2,2,5,0
"yes","not acept","not furnished",4.24849524204936,3.25809653802148,7.43838353004431,2,1,0,0
"yes","not acept","not furnished",4.60517018598809,4.02535169073515,8.37793112408273,3,3,3,2
"yes","acept","not furnished",4.60517018598809,3.13549421592915,7.3132203870903,2,1,4,0
"yes","acept","not furnished",4.36944785246702,2.94443897916644,7.27517231945277,2,1,3,1
"yes","not acept","not furnished",5.39362754635236,4.18965474202643,8.54675199365778,3,4,2,3
"yes","acept","not furnished",4.60517018598809,3.71357206670431,7.90100705199242,3,1,0,0
"yes","acept","not furnished",4.68213122712422,3.78418963391826,8.13153071060425,3,3,2,2
"yes","acept","not furnished",5.4380793089232,4.21950770517611,8.41183267575841,2,1,0,8
"yes","acept","furnished",4.63472898822964,4.4188406077966,8.77955745588373,3,3,3,2
"yes","acept","not furnished",4.49980967033027,3.09104245335832,7.43838353004431,3,2,2,2
"yes","acept","not furnished",5.39362754635236,3.71357206670431,8.07090608878782,4,4,10,2
"yes","acept","not furnished",4.8283137373023,3.29583686600433,7.64969262371151,3,2,11,2
"yes","acept","not furnished",3.98898404656427,3.89182029811063,8.25582842728183,1,1,8,1
"yes","acept","not furnished",5.7037824746562,4.26267987704132,8.45531778769815,5,5,0,3
"yes","acept","not furnished",5.63478960316925,4.79579054559674,8.98719682066197,3,5,0,3
"yes","not acept","not furnished",3.80666248977032,3.2188758248682,7.40853056689463,2,2,0,0
"no","not acept","not furnished",4.0943445622221,3.13549421592915,7.49554194388426,3,1,5,1
"yes","acept","not furnished",4.60517018598809,4.49980967033027,8.86785006302941,2,2,15,1
"yes","acept","not furnished",3.68887945411394,3.49650756146648,7.86326672400957,1,1,10,1
"yes","not acept","not furnished",5.07517381523383,3.40119738166216,7.74066440191724,3,2,10,1
"yes","acept","not furnished",3.71357206670431,2.94443897916644,7.29844510150815,2,1,1,0
"yes","acept","not furnished",5.85793315448346,4.52178857704904,8.71111388405354,5,3,0,6
"yes","acept","not furnished",5.7037824746562,3.97029191355212,8.1605182474775,3,3,0,3
"yes","acept","furnished",4.48863636973214,4.06044301054642,8.41183267575841,2,2,20,2
"yes","acept","furnished",5.78382518232974,5.27811465923052,9.47270463644367,4,5,0,7
"yes","acept","not furnished",5.13579843705026,4.4188406077966,8.61250337122056,2,2,0,5
"yes","acept","not furnished",6.25382881157547,5.42053499927229,9.61580548008435,4,6,0,4
"yes","acept","not furnished",6.17378610390194,5.25227342804663,9.61580548008435,4,6,9,5
"yes","acept","not furnished",3.80666248977032,3.46573590279973,7.82404601085629,1,1,2,1
"yes","acept","not furnished",4.48863636973214,3.25809653802148,7.60090245954208,3,1,2,1
"yes","not acept","not furnished",4.68213122712422,3.61091791264422,7.97246601597457,3,2,12,2
"no","acept","not furnished",3.87120101090789,2.56494935746154,6.90775527898214,2,1,5,0
"yes","acept","furnished",5.07517381523383,3.2188758248682,7.54960916515453,3,2,18,2
"yes","acept","not furnished",5.07517381523383,4.72738781871234,8.9226582995244,2,3,0,3
"yes","acept","not furnished",4.60517018598809,3.46573590279973,7.82404601085629,4,3,2,2
"yes","acept","not furnished",4.31748811353631,3.61091791264422,7.97246601597457,3,2,21,1
"yes","acept","not furnished",5.37063802812766,3.78418963391826,8.13153071060425,4,4,6,3
"yes","acept","not furnished",4.8283137373023,4.14313472639153,8.49699048409872,3,4,2,1
"yes","acept","not furnished",4.54329478227,3.3322045101752,7.69621263934641,3,2,5,3
"yes","acept","not furnished",4.0943445622221,3.55534806148941,7.91935619066062,2,1,8,1
"yes","not acept","furnished",4.18965474202643,3.29583686600433,8.24275634571448,2,1,10,1
"yes","acept","not furnished",5.7037824746562,4.33073334028633,8.51719319141624,4,5,0,4
"yes","acept","not furnished",4.62497281328427,4.29045944114839,8.64857226947262,3,3,12,2
"yes","not acept","not furnished",6.13556489108174,4.86753445045558,9.0595174822416,7,2,0,3
"no","not acept","not furnished",3.93182563272433,3.17805383034795,7.52294091807237,2,1,13,2
"yes","acept","not furnished",4.78749174278205,3.97029191355212,8.1605182474775,3,3,0,2
"yes","not acept","furnished",3.55534806148941,3.58351893845611,7.9373746961633,1,1,10,1
"yes","acept","furnished",5.43372200355424,4.24849524204936,8.61250337122056,4,2,2,3
"yes","not acept","not furnished",6.27287700654617,5.42053499927229,9.61580548008435,4,5,0,6
"no","acept","not furnished",4.30406509320417,2.56494935746154,6.90775527898214,3,1,3,1
"yes","acept","not furnished",4.56434819146784,4.00733318523247,8.36637030168165,2,1,2,1
"yes","acept","not furnished",5.19849703126583,3.49650756146648,7.86326672400957,4,5,5,3
"yes","acept","not furnished",3.63758615972639,2.19722457733622,7.57147364885127,1,1,1,1
"yes","acept","not furnished",5.56068163101553,4.4188406077966,8.61250337122056,2,3,0,4
"yes","acept","not furnished",4.83628190695148,3.3322045101752,7.7007477945118,3,2,1,0
"yes","not acept","furnished",4.58496747867057,4.67282883446191,9.03598698483141,1,2,4,2
"yes","acept","furnished",5.39362754635236,4.24849524204936,8.61250337122056,4,3,20,3
"yes","acept","not furnished",5.0998664278242,4.68213122712422,9.04782144247841,3,2,6,2
"yes","not acept","furnished",3.91202300542815,3.98898404656427,8.34995727204032,1,1,3,1
"no","acept","not furnished",4.00733318523247,2.484906649788,6.80239476332431,2,1,1,1
"no","acept","not furnished",5.7037824746562,4.34380542185368,8.69951474821019,4,4,2,3
"yes","acept","not furnished",3.68887945411394,2.83321334405622,7.17011954344963,1,1,1,1
"yes","acept","not furnished",4.21950770517611,2.83321334405622,7.17472430983638,2,1,8,1
"yes","acept","not furnished",5.39362754635236,5.06259503302697,9.25913053614561,2,2,0,3
"yes","acept","not furnished",5.59842195899838,3.91202300542815,8.0925452638913,2,3,0,4
"yes","acept","furnished",5.54126354515843,4.15888308335967,8.51719319141624,3,4,9,4
"yes","not acept","not furnished",3.89182029811063,3.40119738166216,7.74066440191724,1,1,10,1
"yes","acept","not furnished",5.7037824746562,4.33073334028633,8.51719319141624,3,3,0,5
"yes","acept","furnished",5.7037824746562,4.59511985013459,8.96187901267768,4,5,6,2
"yes","acept","furnished",3.63758615972639,3.71357206670431,8.07090608878782,2,1,5,0
"yes","acept","not furnished",5.01063529409626,4.34380542185368,8.69951474821019,3,3,11,3
"no","acept","not furnished",5.29831736654804,3.66356164612965,7.84384863815247,3,2,0,3
"yes","acept","not furnished",6.05678401322862,4.84418708645859,9.21034037197618,4,6,13,4
"yes","acept","furnished",4.31748811353631,3.2188758248682,7.54960916515453,3,1,2,1
"yes","acept","not furnished",5.01063529409626,3.91202300542815,8.10167774745457,3,3,0,2
"yes","acept","not furnished",5.7037824746562,4.21950770517611,8.41183267575841,3,1,0,2
"yes","acept","not furnished",5.39362754635236,4.33073334028633,8.51719319141624,3,2,0,1
"yes","acept","not furnished",5.36129216570943,4.36944785246702,8.73230457103318,3,5,10,5
"yes","acept","not furnished",5.76832099579377,5.25227342804663,9.61580548008435,4,6,4,4
"yes","not acept","furnished",4.43081679884331,3.3322045101752,7.68478394352278,3,2,3,1
"yes","not acept","furnished",4.31748811353631,3.46573590279973,7.82404601085629,2,1,0,0
"yes","acept","not furnished",4.04305126783455,3.09104245335832,7.43838353004431,2,1,4,0
"yes","not acept","not furnished",2.77258872223978,2.39789527279837,6.74523634948436,1,1,1,0
"no","acept","not furnished",4.27666611901606,2.39789527279837,6.74523634948436,2,2,7,1
"yes","acept","furnished",4.9416424226093,5.03043792139244,9.39266192877014,3,4,11,2
"no","acept","furnished",4.38202663467388,3.25809653802148,7.60090245954208,2,2,8,1
"yes","acept","not furnished",5.13579843705026,3.66356164612965,8.00636756765025,3,3,7,3
"yes","acept","not furnished",4.20469261939097,2.99573227355399,7.34601020991329,3,1,9,1
"yes","acept","not furnished",4.36944785246702,3.29583686600433,7.64969262371151,2,1,0,0
"yes","acept","not furnished",5.13579843705026,3.97029191355212,8.1605182474775,3,3,0,3
"yes","acept","not furnished",4.78749174278205,3.71357206670431,8.07090608878782,3,2,6,1
"no","acept","not furnished",5.32787616878958,3.91202300542815,8.27129265297941,3,2,15,3
"yes","acept","furnished",5.51745289646471,4.68213122712422,9.04782144247841,3,3,9,1
"yes","acept","not furnished",4.78749174278205,4.79579054559674,9.15904707758863,4,4,5,2
"no","acept","not furnished",5.56068163101553,3.76120011569356,7.9373746961633,3,4,0,4
"no","acept","not furnished",4.78749174278205,2.63905732961526,7.00306545878646,2,1,3,0
"yes","acept","not furnished",5.99146454710798,5.42053499927229,9.61580548008435,4,6,0,4
"yes","acept","not furnished",5.10594547390058,3.95124371858143,8.13153071060425,3,1,0,3
"yes","not acept","not furnished",4.00733318523247,3.13549421592915,7.49554194388426,2,1,6,1
"yes","not acept","furnished",4.31748811353631,3.36729582998647,7.71244383427499,3,2,12,2
"no","acept","furnished",5.99645208861902,4.72738781871234,8.9226582995244,4,5,0,2
"no","acept","not furnished",4.06044301054642,2.77258872223978,7.09007683577609,2,1,2,1
"yes","not acept","not furnished",3.91202300542815,2.94443897916644,7.1066061377273,1,1,0,0
"yes","acept","not furnished",4.0943445622221,3.29583686600433,7.65917136766606,4,4,5,1
"yes","not acept","not furnished",5.63478960316925,5.03043792139244,9.39266192877014,4,5,18,4
"yes","acept","not furnished",5.36597601502185,4.4188406077966,8.7826296549207,4,4,5,3
"yes","acept","not furnished",4.70048036579242,3.43398720448515,7.60090245954208,3,1,0,0
"yes","not acept","furnished",3.55534806148941,2.19722457733622,8.03300949859667,1,2,3,1
"yes","acept","not furnished",5.76832099579377,4.4188406077966,8.61250337122056,3,3,0,8
"yes","acept","not furnished",3.91202300542815,2.30258509299405,6.62007320653036,1,1,1,0
"yes","acept","furnished",4.85203026391962,5.03043792139244,9.39266192877014,3,3,3,0
"yes","acept","not furnished",4.24849524204936,2.63905732961526,7.00306545878646,2,1,1,1
"yes","acept","not furnished",5.62401750618734,4.59511985013459,8.96187901267768,3,2,11,1
"yes","acept","furnished",5.29831736654804,4.15888308335967,8.51719319141624,4,4,9,3
"yes","acept","not furnished",4.24849524204936,2.56494935746154,6.90775527898214,2,2,1,1
"yes","acept","not furnished",3.91202300542815,3.2188758248682,7.54960916515453,1,1,3,1
"yes","acept","not furnished",4.86753445045558,3.93182563272433,8.29404964010203,3,3,3,2
"yes","acept","furnished",6.39692965521615,5.19849703126583,9.39266192877014,6,5,0,5
"yes","not acept","not furnished",4.90527477843843,3.89182029811063,8.24538446812075,3,3,1,0
"yes","not acept","not furnished",3.29583686600433,3.80666248977032,8.1605182474775,1,1,5,0
"yes","acept","not furnished",5.28320372873799,3.46573590279973,7.64969262371151,3,1,0,2
"yes","acept","not furnished",5.99146454710798,5.0998664278242,9.29651806821724,7,5,0,8
"no","acept","furnished",4.52178857704904,3.46573590279973,7.83399634170946,3,2,1,3
"yes","not acept","furnished",4.77912349311153,3.87120101090789,8.22951111896446,3,3,8,1
"yes","acept","not furnished",2.77258872223978,2.484906649788,6.80128303447162,1,1,2,0
"yes","acept","not furnished",3.80666248977032,3.25809653802148,7.60589000105312,2,1,8,1
"yes","acept","furnished",4.04305126783455,3.46573590279973,7.80384330353877,2,1,5,1
"yes","acept","not furnished",3.09104245335832,3.04452243772342,7.37775890822787,1,1,5,0
"yes","acept","not furnished",4.75359019110636,3.89182029811063,8.24275634571448,3,2,5,2
"yes","acept","not furnished",3.49650756146648,3.04452243772342,7.40853056689463,1,1,3,0
"no","acept","not furnished",5.52146091786225,4.06044301054642,8.24931374626064,4,4,0,0
"yes","acept","not furnished",4.85203026391962,4.56434819146784,8.9226582995244,2,3,1,2
"yes","acept","not furnished",4.06044301054642,2.77258872223978,7.13089883029635,2,2,2,0
"yes","acept","not furnished",4.65396035015752,3.49650756146648,7.85670679309584,3,2,6,2
"yes","acept","furnished",3.71357206670431,3.58351893845611,7.9373746961633,1,1,3,1
"yes","acept","not furnished",4.49980967033027,3.66356164612965,8.00636756765025,3,1,1,1
"yes","not acept","not furnished",4.60517018598809,3.40119738166216,7.74066440191724,3,3,2,2
"yes","not acept","not furnished",6.79122146272619,5.11198778835654,9.30565055178051,5,6,0,8
"yes","acept","furnished",5.19295685089021,4.74493212836325,9.10497985631836,3,4,5,3
"yes","not acept","furnished",4.91265488573605,4.83628190695148,9.20029003612268,3,3,8,2
"yes","not acept","furnished",5.16478597392351,3.97029191355212,8.32893404195553,1,3,19,2
"no","acept","not furnished",4.60517018598809,2.77258872223978,7.09007683577609,3,2,3,2
"yes","acept","not furnished",4.17438726989564,2.99573227355399,7.34601020991329,2,2,9,1
"yes","not acept","not furnished",3.91202300542815,2.56494935746154,6.90775527898214,2,1,2,0
"yes","acept","not furnished",4.65396035015752,3.3322045101752,7.67322312112171,3,3,5,1
